GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mybatis,org.apache.ibatis.io,JBoss6VFS,90,84,11,5,14,27,8,8,1,7
mybatis,org.apache.ibatis.io,ClassLoaderWrapper,1,196,1,21,0,39,1,21,0,11
mybatis,org.apache.ibatis.io,DefaultVFS,402,224,63,19,77,51,39,11,2,7
mybatis,org.apache.ibatis.io,Resources,18,185,2,8,3,50,2,23,0,20
mybatis,org.apache.ibatis.io,ResolverUtil.IsA,10,17,1,3,1,4,2,3,1,2
mybatis,org.apache.ibatis.io,JBoss6VFS.VirtualFile,58,0,2,0,12,0,4,0,3,0
mybatis,org.apache.ibatis.io,ResolverUtil.AnnotatedWith,27,0,4,0,5,0,5,0,3,0
mybatis,org.apache.ibatis.io,VFS.VFSHolder,37,49,3,9,6,12,3,5,0,2
mybatis,org.apache.ibatis.io,ExternalResources,11,51,1,1,4,12,1,3,0,3
mybatis,org.apache.ibatis.io,VFS,90,72,5,5,16,18,5,9,1,8
mybatis,org.apache.ibatis.executor.resultset,ResultSetWrapper,27,373,12,38,7,74,11,27,1,12
mybatis,org.apache.ibatis.executor.resultset,DefaultResultSetHandler,238,2650,59,391,40,565,53,236,2,62
mybatis,org.apache.ibatis.executor.resultset,DefaultResultSetHandler.UnMappedColumnAutoMapping,0,15,0,0,0,6,0,1,0,1
mybatis,org.apache.ibatis.annotations,Options.FlushCachePolicy,0,34,0,0,0,7,0,1,0,1
mybatis,org.apache.ibatis.parsing,XPathParser.new ErrorHandler() {...},5,6,0,0,3,1,3,1,3,1
mybatis,org.apache.ibatis.parsing,GenericTokenParser,0,210,1,23,0,45,1,13,0,2
mybatis,org.apache.ibatis.parsing,PropertyParser,0,17,0,0,0,3,0,1,0,1
mybatis,org.apache.ibatis.parsing,XNode,214,469,27,49,52,117,38,44,20,24
mybatis,org.apache.ibatis.parsing,ParsingException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.parsing,PropertyParser.VariableTokenHandler,0,88,0,12,0,19,0,9,0,3
mybatis,org.apache.ibatis.parsing,XPathParser,223,274,0,4,56,59,13,27,13,25
mybatis,org.apache.ibatis.cache.impl,PerpetualCache,14,66,3,5,4,20,4,10,1,9
mybatis,org.apache.ibatis.exceptions,TooManyResultsException,12,4,0,0,6,2,3,1,3,1
mybatis,org.apache.ibatis.exceptions,PersistenceException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.exceptions,IbatisException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.exceptions,ExceptionFactory,0,11,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.executor.loader,ResultLoader,17,119,5,7,3,28,5,6,1,4
mybatis,org.apache.ibatis.executor.loader,ResultLoaderMap.ClosedExecutor,20,7,0,0,4,3,4,2,4,2
mybatis,org.apache.ibatis.executor.loader,CglibProxyFactory,3,0,0,0,1,0,1,0,1,0
mybatis,org.apache.ibatis.executor.loader,AbstractEnhancedDeserializationProxy,10,127,2,12,1,32,2,7,0,2
mybatis,org.apache.ibatis.executor.loader,JavassistProxyFactory,3,0,0,0,1,0,1,0,1,0
mybatis,org.apache.ibatis.executor.loader,AbstractSerialStateHolder.LookAheadObjectInputStream,6,60,1,1,1,16,1,3,0,3
mybatis,org.apache.ibatis.executor.loader,AbstractSerialStateHolder,18,186,1,9,4,46,1,10,0,6
mybatis,org.apache.ibatis.executor.loader,ResultLoaderMap.LoadPair,193,202,14,20,37,46,12,11,1,5
mybatis,org.apache.ibatis.executor.loader,ResultLoaderMap,28,111,3,5,4,23,3,11,1,9
mybatis,org.apache.ibatis.builder,SqlSourceBuilder.ParameterMappingTokenHandler,50,216,8,26,9,48,7,15,0,5
mybatis,org.apache.ibatis.builder,StaticSqlSource,0,29,0,0,0,8,0,3,0,3
mybatis,org.apache.ibatis.builder,MapperBuilderAssistant,71,838,6,76,12,211,9,55,3,20
mybatis,org.apache.ibatis.builder,BaseBuilder,0,220,1,27,0,51,1,27,0,14
mybatis,org.apache.ibatis.builder,CacheRefResolver,0,15,0,0,0,5,0,2,0,2
mybatis,org.apache.ibatis.builder,ResultMapResolver,0,40,0,0,0,10,0,2,0,2
mybatis,org.apache.ibatis.builder,IncompleteElementException,7,9,0,0,4,4,2,2,2,2
mybatis,org.apache.ibatis.builder,BuilderException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.builder,SqlSourceBuilder,0,32,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.builder,ParameterExpression,2,298,2,32,0,66,2,25,0,10
mybatis,org.apache.ibatis.reflection.invoker,MethodInvoker,5,41,1,3,2,12,2,3,1,2
mybatis,org.apache.ibatis.reflection.invoker,SetFieldInvoker,6,31,1,1,2,10,2,2,1,2
mybatis,org.apache.ibatis.reflection.invoker,GetFieldInvoker,6,23,1,1,2,8,2,2,1,2
mybatis,org.apache.ibatis.session,SqlSessionManager.SqlSessionInterceptor,6,40,0,2,3,11,0,3,0,2
mybatis,org.apache.ibatis.session,SqlSessionException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.session,Configuration,85,1107,11,57,19,306,23,145,14,120
mybatis,org.apache.ibatis.session,ExecutorType,0,34,0,0,0,2,0,1,0,1
mybatis,org.apache.ibatis.session,LocalCacheScope,0,24,0,0,0,2,0,1,0,1
mybatis,org.apache.ibatis.session,AutoMappingBehavior,0,34,0,0,0,7,0,1,0,1
mybatis,org.apache.ibatis.session,SqlSessionManager,360,105,15,3,75,30,53,11,44,11
mybatis,org.apache.ibatis.session,Configuration.StrictMap.Ambiguity,0,9,0,0,0,4,0,2,0,2
mybatis,org.apache.ibatis.session,TransactionIsolationLevel,0,70,0,0,0,10,0,3,0,3
mybatis,org.apache.ibatis.session,SqlSessionFactoryBuilder,25,71,0,0,5,17,3,7,3,7
mybatis,org.apache.ibatis.session,RowBounds,0,29,0,0,0,11,0,5,0,5
mybatis,org.apache.ibatis.session,AutoMappingUnknownColumnBehavior,0,70,0,2,0,16,0,3,0,2
mybatis,org.apache.ibatis.session,Configuration.StrictMap,22,131,0,12,9,24,3,11,3,5
mybatis,org.apache.ibatis.session,AutoMappingUnknownColumnBehavior.LogHolder,0,4,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.session,AutoMappingUnknownColumnBehavior.new AutoMappingUnknownColumnBehavior() {...},0,15,0,0,0,2,0,2,0,2
mybatis,org.apache.ibatis.session,AutoMappingUnknownColumnBehavior.new AutoMappingUnknownColumnBehavior() {...},0,7,0,0,0,2,0,2,0,2
mybatis,org.apache.ibatis.session,AutoMappingUnknownColumnBehavior.new AutoMappingUnknownColumnBehavior() {...},0,14,0,0,0,3,0,2,0,2
