GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mybatis,org.apache.ibatis.mapping,ParameterMapping,3,106,0,0,1,22,1,10,1,10
mybatis,org.apache.ibatis.mapping,BoundSql,0,54,0,0,0,15,0,7,0,7
mybatis,org.apache.ibatis.mapping,Environment.Builder,3,26,0,0,1,8,1,4,1,4
mybatis,org.apache.ibatis.mapping,CacheBuilder,98,387,7,53,13,84,6,40,0,16
mybatis,org.apache.ibatis.mapping,Discriminator.Builder,14,54,7,7,0,11,7,3,0,3
mybatis,org.apache.ibatis.mapping,VendorDatabaseIdProvider,24,67,5,7,6,20,4,8,0,6
mybatis,org.apache.ibatis.mapping,ResultMap,3,37,0,0,1,14,1,12,1,12
mybatis,org.apache.ibatis.mapping,ResultSetType,0,57,0,0,0,8,0,5,0,5
mybatis,org.apache.ibatis.mapping,ResultMap.Builder,9,247,2,26,2,42,3,16,1,4
mybatis,org.apache.ibatis.mapping,SqlCommandType,0,78,0,0,0,2,0,4,0,4
mybatis,org.apache.ibatis.mapping,ParameterMapping.Builder,63,146,5,5,10,36,6,12,2,11
mybatis,org.apache.ibatis.mapping,ParameterMode,0,48,0,0,0,2,0,4,0,4
mybatis,org.apache.ibatis.mapping,ResultMapping,139,88,6,12,25,25,9,21,4,17
mybatis,org.apache.ibatis.mapping,Discriminator,0,15,0,0,0,5,0,4,0,4
mybatis,org.apache.ibatis.mapping,FetchType,5,43,0,0,0,2,1,3,1,3
mybatis,org.apache.ibatis.mapping,StatementType,0,48,0,0,0,2,0,4,0,4
mybatis,org.apache.ibatis.mapping,Environment,15,27,3,3,3,11,3,4,0,4
mybatis,org.apache.ibatis.mapping,ResultMapping.Builder,21,312,1,27,3,65,2,31,1,18
mybatis,org.apache.ibatis.mapping,MappedStatement.Builder,30,287,10,20,3,60,12,25,2,20
mybatis,org.apache.ibatis.reflection.property,PropertyNamer,26,76,6,16,4,9,7,9,2,3
mybatis,org.apache.ibatis.reflection.property,PropertyCopier,3,39,0,4,2,11,1,3,1,1
mybatis,org.apache.ibatis.reflection.property,PropertyTokenizer,11,81,0,6,2,18,2,9,2,6
mybatis,org.apache.ibatis.logging.jdk14,Jdk14LoggingImpl,11,37,0,0,3,12,2,6,2,6
mybatis,org.apache.ibatis.logging.commons,JakartaCommonsLoggingImpl,9,32,0,0,3,12,2,6,2,6
mybatis,org.apache.ibatis.logging.log4j,Log4jImpl,12,47,0,0,3,13,2,7,2,7
mybatis,org.apache.ibatis.jdbc,AbstractSQL.new Object() {...},4,29,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.jdbc,AbstractSQL.SQLStatement.StatementType,5,53,0,0,0,2,1,3,1,3
mybatis,org.apache.ibatis.jdbc,RuntimeSqlException,7,9,0,0,4,4,2,2,2,2
mybatis,org.apache.ibatis.jdbc,SQL,0,5,0,0,0,2,0,2,0,2
mybatis,org.apache.ibatis.jdbc,SqlBuilder,62,63,0,0,24,26,12,13,12,13
mybatis,org.apache.ibatis.jdbc,AbstractSQL.SQLStatement,30,356,5,20,7,64,6,15,1,6
mybatis,org.apache.ibatis.jdbc,SelectBuilder,36,63,0,0,14,26,7,13,7,13
mybatis,org.apache.ibatis.jdbc,AbstractSQL,93,311,0,0,21,67,9,29,9,29
mybatis,org.apache.ibatis.jdbc,SqlRunner,106,304,11,21,22,73,11,16,1,10
mybatis,org.apache.ibatis.jdbc,ScriptRunner,117,469,12,48,31,127,15,43,5,23
mybatis,org.apache.ibatis.jdbc,Null,9,329,0,0,0,29,2,4,2,4
mybatis,org.apache.ibatis.jdbc,AbstractSQL.SafeAppendable,6,29,1,3,2,10,1,4,0,3
mybatis,org.apache.ibatis.plugin,PluginException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.plugin,InterceptorChain,0,36,0,2,0,9,0,5,0,4
mybatis,org.apache.ibatis.plugin,Invocation,17,12,0,0,4,5,4,1,4,1
mybatis,org.apache.ibatis.plugin,Plugin,42,174,3,15,5,36,3,11,0,5
mybatis,org.apache.ibatis.datasource.pooled,PooledConnection,45,149,13,11,10,40,14,20,4,18
mybatis,org.apache.ibatis.datasource.pooled,PooledDataSource,708,490,51,35,120,138,58,37,23,29
mybatis,org.apache.ibatis.datasource.pooled,PooledDataSourceFactory,0,8,0,0,0,3,0,1,0,1
mybatis,org.apache.ibatis.datasource.pooled,PoolState,16,277,5,5,0,49,5,12,0,12
mybatis,org.apache.ibatis.builder.xml,XMLStatementBuilder,7,499,1,33,2,97,2,24,1,8
mybatis,org.apache.ibatis.builder.xml,XMLConfigBuilder,41,1044,16,88,11,228,18,59,2,23
mybatis,org.apache.ibatis.builder.xml,XMLMapperBuilder,52,972,3,71,8,233,6,58,3,24
mybatis,org.apache.ibatis.builder.xml,XMLIncludeTransformer,0,242,0,28,0,52,0,20,0,6
mybatis,org.apache.ibatis.builder.xml,XMLMapperEntityResolver,10,58,3,9,4,15,3,6,0,3
mybatis,org.apache.ibatis.logging,LogException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.logging,LogFactory,36,108,0,4,7,36,1,15,1,13
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},0,5,0,0,0,3,0,2,0,2
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},2,3,0,0,2,1,1,1,1,1
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},2,3,0,0,2,1,1,1,1,1
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},2,3,0,0,2,1,1,1,1,1
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},2,3,0,0,2,1,1,1,1,1
mybatis,org.apache.ibatis.logging,LogFactory.new Runnable() {...},2,3,0,0,2,1,1,1,1,1
mybatis,org.apache.ibatis.reflection.wrapper,DefaultObjectWrapperFactory,5,5,0,0,1,2,1,2,1,2
mybatis,org.apache.ibatis.reflection.wrapper,BeanWrapper,133,244,7,17,21,57,9,19,3,13
mybatis,org.apache.ibatis.reflection.wrapper,BaseWrapper,226,77,37,9,37,19,20,8,0,5
mybatis,org.apache.ibatis.reflection.wrapper,MapWrapper,46,172,6,16,12,38,8,17,3,11
mybatis,org.apache.ibatis.reflection.wrapper,CollectionWrapper,42,18,0,0,11,7,11,3,11,3
mybatis,org.apache.ibatis.scripting.defaults,RawSqlSource,0,49,0,2,0,11,0,5,0,4
mybatis,org.apache.ibatis.scripting.defaults,DefaultParameterHandler,0,157,1,15,0,34,1,10,0,3
mybatis,org.apache.ibatis.scripting.defaults,RawLanguageDriver,5,31,1,1,1,9,1,4,0,4
mybatis,org.apache.ibatis.transaction.jdbc,JdbcTransactionFactory,5,11,0,0,1,3,1,3,1,3
mybatis,org.apache.ibatis.transaction.jdbc,JdbcTransaction,110,115,10,22,14,39,10,17,1,10
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSource.DriverProxy,32,6,0,0,7,3,7,1,7,1
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSourceFactory,39,91,9,11,7,24,9,6,0,5
mybatis,org.apache.ibatis.datasource.unpooled,UnpooledDataSource,113,183,3,15,35,61,19,25,16,19
mybatis,org.apache.ibatis.binding,MapperRegistry,48,110,5,7,4,28,5,8,0,7
mybatis,org.apache.ibatis.binding,MapperMethod,57,451,5,51,4,85,5,34,0,9
mybatis,org.apache.ibatis.binding,MapperProxy,4,127,2,10,2,26,2,9,0,5
mybatis,org.apache.ibatis.binding,MapperMethod.new Object() {...},5,35,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.binding,MapperMethod.SqlCommand,25,85,3,9,2,19,3,6,0,3
mybatis,org.apache.ibatis.binding,MapperProxyFactory,0,43,0,0,0,9,0,5,0,5
mybatis,org.apache.ibatis.binding,BindingException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.binding,MapperMethod.ParamMap,0,28,0,2,0,4,0,3,0,2
mybatis,org.apache.ibatis.binding,MapperMethod.MethodSignature,7,206,4,24,1,40,4,24,0,14
mybatis,org.apache.ibatis.logging.stdout,StdOutImpl,6,24,0,0,3,12,2,6,2,6
mybatis,org.apache.ibatis.logging.log4j2,Log4j2LoggerImpl,49,0,0,0,16,0,9,0,9,0
mybatis,org.apache.ibatis.logging.log4j2,Log4j2Impl,15,42,1,1,4,14,3,6,2,6
mybatis,org.apache.ibatis.logging.log4j2,Log4j2AbstractLoggerImpl,16,72,0,0,3,14,2,7,2,7
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSessionFactory,106,89,4,2,24,18,8,9,5,9
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSession,128,461,2,26,18,106,7,43,5,31
mybatis,org.apache.ibatis.session.defaults,DefaultSqlSession.StrictMap,0,28,0,2,0,4,0,3,0,2
mybatis,org.apache.ibatis.executor.keygen,Jdbc3KeyGenerator,29,226,12,24,7,51,10,15,0,7
mybatis,org.apache.ibatis.executor.keygen,SelectKeyGenerator,19,217,6,26,3,43,6,16,0,6
mybatis,org.apache.ibatis.executor.keygen,NoKeyGenerator,0,5,0,0,0,3,0,3,0,3
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext.ContextAccessor,13,32,0,6,5,9,3,5,3,2
mybatis,org.apache.ibatis.scripting.xmltags,WhereSqlNode,0,46,0,0,0,3,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,TrimSqlNode,0,77,0,4,0,21,0,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.ChooseHandler,9,87,4,6,2,23,3,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,ChooseSqlNode,2,37,1,5,1,11,1,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.SetHandler,0,29,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode.FilteredDynamicContext,4,48,0,0,1,13,1,5,1,5
mybatis,org.apache.ibatis.scripting.xmltags,DynamicSqlSource,0,68,0,4,0,14,0,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.IfHandler,0,31,0,0,0,8,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,IfSqlNode,0,31,0,2,0,9,0,3,0,2
mybatis,org.apache.ibatis.scripting.xmltags,MixedSqlNode,0,24,0,2,0,7,0,3,0,2
mybatis,org.apache.ibatis.scripting.xmltags,SetSqlNode,0,18,0,0,0,3,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,VarDeclSqlNode,0,22,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.WhereHandler,0,29,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.TrimHandler,0,49,0,0,0,11,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext.ContextMap,0,27,0,4,0,9,0,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,DynamicContext,0,86,0,4,0,21,0,9,0,7
mybatis,org.apache.ibatis.scripting.xmltags,ExpressionEvaluator,32,82,2,16,2,20,2,10,0,3
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode.PrefixedContext,4,57,1,5,1,16,2,8,1,6
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode.BindingTokenParser,28,50,4,6,2,14,3,5,0,3
mybatis,org.apache.ibatis.scripting.xmltags,OgnlCache,21,33,0,2,4,8,1,4,1,3
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.BindHandler,0,25,0,0,0,7,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,TrimSqlNode.FilteredDynamicContext,20,177,7,17,4,43,7,14,1,8
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.ForEachHandler,0,59,0,0,0,13,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode,0,222,1,21,0,56,1,17,0,7
mybatis,org.apache.ibatis.scripting.xmltags,ForEachSqlNode.FilteredDynamicContext.new TokenHandler() {...},0,68,0,4,0,5,0,4,0,2
mybatis,org.apache.ibatis.scripting.xmltags,XMLLanguageDriver,0,69,0,4,0,12,0,6,0,4
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder,20,209,2,12,3,40,3,9,1,4
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode.DynamicCheckerTokenParser,0,11,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.scripting.xmltags,OgnlClassResolver,29,31,2,2,4,8,1,3,0,2
mybatis,org.apache.ibatis.scripting.xmltags,TextSqlNode,0,54,0,0,0,14,0,5,0,5
mybatis,org.apache.ibatis.scripting.xmltags,XMLScriptBuilder.OtherwiseHandler,0,21,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.scripting.xmltags,StaticTextSqlNode,0,12,0,0,0,5,0,2,0,2
mybatis,org.apache.ibatis.executor.result,DefaultResultContext,0,35,0,0,0,13,0,6,0,6
mybatis,org.apache.ibatis.executor.result,DefaultResultHandler,0,27,0,0,0,9,0,4,0,4
mybatis,org.apache.ibatis.executor.result,DefaultMapResultHandler,0,48,0,0,0,13,0,3,0,3
mybatis,org.apache.ibatis.executor.result,ResultMapException,11,5,0,0,6,2,3,1,3,1
mybatis,org.apache.ibatis.datasource.jndi,JndiDataSourceFactory,31,86,6,8,4,23,5,6,0,4
mybatis,org.apache.ibatis.transaction.managed,ManagedTransaction,50,34,7,5,14,13,8,7,3,6
mybatis,org.apache.ibatis.transaction.managed,ManagedTransactionFactory,8,27,1,3,1,8,2,4,1,3
mybatis,org.apache.ibatis.scripting,ScriptingException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.scripting,LanguageDriverRegistry,44,51,5,3,9,15,4,7,1,6
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory.EnhancedResultObjectProxyImpl,13,153,4,14,3,32,4,8,0,3
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory.EnhancedDeserializationProxyImpl,0,57,0,2,0,10,0,5,0,4
mybatis,org.apache.ibatis.executor.loader.cglib,CglibProxyFactory,21,83,1,3,5,21,2,6,1,5
mybatis,org.apache.ibatis.executor.loader.cglib,CglibSerialStateHolder,0,21,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.logging.nologging,NoLoggingImpl,3,9,0,0,2,7,2,6,2,6
mybatis,org.apache.ibatis.reflection,SystemMetaObject.NullObject,3,0,0,0,1,0,1,0,1,0
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.GenericArrayTypeImpl,0,9,0,0,0,4,0,2,0,2
mybatis,org.apache.ibatis.reflection,MetaObject,9,214,2,20,2,53,3,28,1,19
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.ParameterizedTypeImpl,26,18,0,0,2,7,2,3,2,3
mybatis,org.apache.ibatis.reflection,TypeParameterResolver,45,448,7,61,7,97,8,37,1,10
mybatis,org.apache.ibatis.reflection,TypeParameterResolver.WildcardTypeImpl,0,15,0,0,0,6,0,3,0,3
mybatis,org.apache.ibatis.reflection,ReflectionException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.reflection,MetaClass,43,302,11,29,14,69,9,29,0,18
mybatis,org.apache.ibatis.reflection,SystemMetaObject,3,25,0,0,2,4,1,2,1,2
mybatis,org.apache.ibatis.reflection,DefaultReflectorFactory,12,35,1,3,4,10,3,3,2,2
mybatis,org.apache.ibatis.reflection,ExceptionUtil,3,20,0,4,2,6,1,3,1,1
mybatis,org.apache.ibatis.reflection,Reflector,119,1006,21,115,18,217,21,79,1,31
mybatis,org.apache.ibatis.reflection,ParamNameResolver,12,224,3,29,4,47,3,19,0,6
mybatis,org.apache.ibatis.type,BlobTypeHandler,0,69,0,6,0,19,0,8,0,5
mybatis,org.apache.ibatis.type,TimeOnlyTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,IntegerTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,JdbcType,0,483,0,2,0,48,0,6,0,5
mybatis,org.apache.ibatis.type,SqlTimeTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,ByteTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,NClobTypeHandler,0,72,0,6,0,22,0,8,0,5
mybatis,org.apache.ibatis.type,SqlTimestampTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,ByteArrayUtils,3,42,0,4,2,8,1,4,1,2
mybatis,org.apache.ibatis.type,ObjectTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,TypeException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.type,ArrayTypeHandler,0,42,0,6,0,10,0,8,0,5
mybatis,org.apache.ibatis.type,BlobByteObjectArrayTypeHandler,0,54,0,2,0,14,0,7,0,6
mybatis,org.apache.ibatis.type,BlobInputStreamTypeHandler,0,33,0,2,0,9,0,7,0,6
mybatis,org.apache.ibatis.type,CharacterTypeHandler,0,48,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,DoubleTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,BaseTypeHandler,9,158,1,9,3,33,2,9,1,5
mybatis,org.apache.ibatis.type,ByteObjectArrayTypeHandler,0,42,0,2,0,13,0,7,0,6
mybatis,org.apache.ibatis.type,BigIntegerTypeHandler,0,44,0,6,0,9,0,8,0,5
mybatis,org.apache.ibatis.type,NStringTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,EnumTypeHandler,5,63,1,9,1,14,1,9,0,5
mybatis,org.apache.ibatis.type,EnumOrdinalTypeHandler,84,64,2,8,8,20,2,8,0,5
mybatis,org.apache.ibatis.type,ByteArrayTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,FloatTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,BigDecimalTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,TypeReference,19,41,1,5,2,12,2,5,1,3
mybatis,org.apache.ibatis.type,ShortTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,UnknownTypeHandler,46,157,12,14,13,38,10,14,0,11
mybatis,org.apache.ibatis.type,SqlDateTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,BooleanTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,ClobReaderTypeHandler,0,33,0,2,0,9,0,7,0,6
mybatis,org.apache.ibatis.type,SimpleTypeRegistry,3,61,0,0,2,16,1,2,1,2
mybatis,org.apache.ibatis.type,StringTypeHandler,0,20,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,TypeAliasRegistry,29,376,4,18,4,87,4,15,0,8
mybatis,org.apache.ibatis.type,LongTypeHandler,0,24,0,0,0,6,0,5,0,5
mybatis,org.apache.ibatis.type,TypeHandlerRegistry,131,906,13,61,26,185,15,53,5,26
mybatis,org.apache.ibatis.type,DateOnlyTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,DateTypeHandler,0,54,0,6,0,15,0,8,0,5
mybatis,org.apache.ibatis.type,ClobTypeHandler,0,72,0,6,0,22,0,8,0,5
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistSerialStateHolder,0,21,0,0,0,5,0,3,0,3
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory.EnhancedDeserializationProxyImpl,0,57,0,2,0,10,0,5,0,4
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory.EnhancedResultObjectProxyImpl,9,157,0,18,2,33,0,12,0,3
mybatis,org.apache.ibatis.executor.loader.javassist,JavassistProxyFactory,35,78,1,1,7,20,2,5,1,5
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor,7,186,2,26,3,47,2,22,0,10
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.CursorIterator,5,50,0,8,1,13,1,7,1,3
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.CursorStatus,9,49,0,0,0,5,2,2,2,2
mybatis,org.apache.ibatis.cursor.defaults,DefaultCursor.ObjectWrapperResultHandler,0,10,0,0,0,4,0,2,0,2
mybatis,org.apache.ibatis.reflection.factory,DefaultObjectFactory,3,195,10,22,1,40,10,13,0,7
mybatis,org.apache.ibatis.builder.annotation,MethodResolver,0,15,0,0,0,6,0,2,0,2
mybatis,org.apache.ibatis.builder.annotation,ProviderSqlSource,0,309,0,26,0,46,0,17,0,4
mybatis,org.apache.ibatis.builder.annotation,MapperAnnotationBuilder,68,1652,24,196,7,328,23,118,0,31
mybatis,org.apache.ibatis.executor,Executor,0,3,0,0,0,1,0,1,0,1
mybatis,org.apache.ibatis.executor,BatchResult,8,41,0,0,2,15,2,7,2,7
mybatis,org.apache.ibatis.executor,BaseExecutor.DeferredLoad,0,68,1,3,0,14,1,4,0,3
mybatis,org.apache.ibatis.executor,ExecutorException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.executor,BatchExecutor,116,288,6,16,19,61,5,11,1,4
mybatis,org.apache.ibatis.executor,BaseExecutor,104,538,15,59,11,132,13,47,0,23
mybatis,org.apache.ibatis.executor,ExecutionPlaceholder,9,19,0,0,0,2,2,2,2,2
mybatis,org.apache.ibatis.executor,ResultExtractor,0,105,1,23,0,25,1,13,0,2
mybatis,org.apache.ibatis.executor,CachingExecutor,51,199,7,17,5,51,5,25,1,17
mybatis,org.apache.ibatis.executor,ReuseExecutor,50,122,4,4,9,27,5,8,2,7
mybatis,org.apache.ibatis.executor,SimpleExecutor,0,118,0,0,0,23,0,6,0,6
mybatis,org.apache.ibatis.executor,BatchExecutorException,38,0,0,0,9,0,5,0,5,0
mybatis,org.apache.ibatis.executor,ErrorContext,7,212,1,15,2,60,1,20,0,13
mybatis,org.apache.ibatis.cache,NullCacheKey,10,3,0,0,2,2,2,1,2,1
mybatis,org.apache.ibatis.cache,TransactionalCacheManager,0,79,0,6,0,20,0,10,0,7
mybatis,org.apache.ibatis.cache,CacheException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.cache,CacheKey,12,224,6,24,6,52,6,20,0,11
mybatis,org.apache.ibatis.transaction,TransactionException,0,16,0,0,0,8,0,4,0,4
mybatis,org.apache.ibatis.logging.jdbc,PreparedStatementLogger,20,171,5,17,4,29,6,9,1,3
mybatis,org.apache.ibatis.logging.jdbc,ConnectionLogger,12,141,3,9,4,24,4,6,1,3
mybatis,org.apache.ibatis.logging.jdbc,StatementLogger,24,104,4,10,4,18,5,6,1,3
mybatis,org.apache.ibatis.logging.jdbc,ResultSetLogger,35,224,7,15,9,54,8,10,1,6
mybatis,org.apache.ibatis.logging.jdbc,BaseJdbcLogger,67,370,15,17,17,85,12,19,2,13
mybatis,org.apache.ibatis.logging.slf4j,Slf4jImpl,19,72,1,1,8,15,3,6,2,6
mybatis,org.apache.ibatis.logging.slf4j,Slf4jLocationAwareLoggerImpl,14,57,0,0,3,14,2,7,2,7
mybatis,org.apache.ibatis.logging.slf4j,Slf4jLoggerImpl,40,0,0,0,15,0,8,0,8,0
mybatis,org.apache.ibatis.io,ResolverUtil,122,90,11,9,20,22,10,10,3,7
mybatis,org.apache.ibatis.io,JBoss6VFS.VFS,22,0,2,0,4,0,3,0,2,0
mybatis,org.apache.ibatis.io,JBoss6VFS,91,84,11,5,15,25,8,8,1,7
mybatis,org.apache.ibatis.io,ClassLoaderWrapper,2,207,1,21,2,36,1,21,0,11
mybatis,org.apache.ibatis.io,DefaultVFS,454,223,71,19,82,52,43,11,2,7
mybatis,org.apache.ibatis.io,Resources,19,180,2,8,2,50,2,23,0,20
mybatis,org.apache.ibatis.io,ResolverUtil.IsA,11,17,1,3,1,4,2,3,1,2
mybatis,org.apache.ibatis.io,JBoss6VFS.VirtualFile,58,0,2,0,13,0,4,0,3,0
mybatis,org.apache.ibatis.io,ResolverUtil.AnnotatedWith,28,0,4,0,5,0,5,0,3,0
mybatis,org.apache.ibatis.io,ExternalResources,13,64,1,3,8,20,2,4,1,3
mybatis,org.apache.ibatis.io,VFS,152,124,8,16,26,33,8,13,1,8
mybatis,org.apache.ibatis.executor.resultset,ResultSetWrapper,24,374,13,37,8,73,11,26,0,12
mybatis,org.apache.ibatis.executor.resultset,DefaultResultSetHandler.PendingRelation,0,3,0,0,0,1,0,1,0,1
